what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510350224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510352865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510358139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510360455
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731510361151
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1731510367429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510368804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510370014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510377920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510379060
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1731510382207
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731510391289
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1731510391710
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731510392158
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1731510392359
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731510392783
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1731510392984
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731510399326
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1731510405716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510408318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510409526
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731510415207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510422101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510428547
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1731510428567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510432251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510449119
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1731510450166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510463959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510512930
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1731510534534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510589292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510644481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510646746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510654758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510658191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510661220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1731510664839
