what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1730297009389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297016252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297016983
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1730297016999
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1730297021846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297025346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297026672
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1730297027089
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1730297028815
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1730297029035
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1730297036252
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1730297059583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1730297097034
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1730297098449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297102104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297103982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297111186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297112499
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1730297112906
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1730297114601
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1730297114821
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1730297122057
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1730297140897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297166107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297185991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297238561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297241841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297245716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297291497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297616519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297675673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297698516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297699802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297699833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297700902
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1730297701009
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1730297701103
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1730297701259
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1730297701259
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1730297701259
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1730297702263
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1730297702263
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1730297702263
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1730297702263
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1730297702263
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1730297702263
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1730297702263
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1730297702263
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1730297702263
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1730297702263
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1730297702263
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1730297702263
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1730297702263
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1730297702263
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1730297702263
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1730297702263
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1730297702263
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1730297702279
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1730297702279
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1730297702279
